url,date,channel,title
http://www.volkskrant.nl/wetenschap/vn-50-miljoen-nodig-voor-bestrijding-zikavirus~a4246500/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'VN: 50 miljoen nodig voor bestrijding zikavirus'
http://www.volkskrant.nl/wetenschap/astronomen-zien-voor-het-eerst-dampkring-verre-superaarde~a4246510/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Astronomen zien voor het eerst dampkring verre superaarde'
http://www.volkskrant.nl/buitenland/china-installeert-raketten-op-eiland-dat-taiwan-en-vietnam-ook-claimen~a4246484/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'China installeert raketten op eiland dat Taiwan en Vietnam ook claimen'
http://www.volkskrant.nl/buitenland/turkije-wil-bufferzone-van-tien-kilometer-in-syrie~a4246477/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Turkije wil bufferzone van tien kilometer in Syri\xeb'
http://www.volkskrant.nl/economie/apple-weigert-iphone-schutter-san-bernardino-te-kraken~a4246441/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Apple weigert iPhone schutter San Bernardino te kraken'
http://www.volkskrant.nl/buitenland/positie-premier-jantsenjoek-brokkelt-verder-af~a4246467/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Positie premier Jantsenjoek brokkelt verder af'
http://www.volkskrant.nl/economie/-onvoldoende-concurrentie-zorgverzekeraars~a4246464/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,"u""'Onvoldoende concurrentie zorgverzekeraars'"""
http://www.volkskrant.nl/vonk/geen-pvv-er-maar-wel-expliciet-achtergrond-vermelden~a4246459/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,"u""Geen PVV'er, maar wel expliciet achtergrond vermelden?"""
http://www.volkskrant.nl/sport/lavezzi-verruilt-psg-voor-china~a4246454/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Lavezzi verruilt PSG voor China'
http://www.volkskrant.nl/economie/leegstand-vend-panden-drama-voor-kleinere-steden~a4246375/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,"u""Leegstand V&D-panden 'drama voor kleinere steden'"""
http://www.volkskrant.nl/buitenland/-is-vormt-geen-bedreiging-voor-ons-bestaan~a4245749/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,"u""'IS vormt geen bedreiging voor ons bestaan'"""
http://www.volkskrant.nl/buitenland/berlijn-gaat-leerkrachten-werven-in-nederland~a4246396/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Berlijn gaat leerkrachten werven in Nederland'
http://www.volkskrant.nl/binnenland/tweede-kamer-standaard-in-gemeenschap-van-goederen-trouwen-moet-stoppen~a4246409/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Tweede Kamer: standaard in gemeenschap van goederen trouwen moet stoppen'
http://www.volkskrant.nl/binnenland/cultuurblog-emotioneel-weerzien-eagles-of-death-metal-met-parijs~a4219638/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Cultuurblog - Emotioneel weerzien Eagles of Death Metal met Parijs'
http://www.volkskrant.nl/buitenland/vietnamese-vrouw-ontloopt-doodstraf-door-zichzelf-te-insemineren~a4246381/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Vietnamese vrouw ontloopt doodstraf door zichzelf te insemineren'
http://www.volkskrant.nl/binnenland/eerste-zorgrechtszaak-tegen-gemeente-sinds-transitie-jeugdzorg~a4246347/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Eerste zorgrechtszaak tegen gemeente sinds transitie jeugdzorg'
http://www.volkskrant.nl/binnenland/aantal-nieuwe-asielaanvragen-daalde-opnieuw-in-januari~a4246319/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Aantal nieuwe asielaanvragen daalde opnieuw in januari'
http://www.volkskrant.nl/buitenland/kussende-jongens-emoji-s-verbannen-uit-indonesie~a4245973/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,"u""Kussende jongens-emoji's verbannen uit Indonesi\xeb"""
http://www.volkskrant.nl/binnenland/belasting-op-vermogen-botst-met-rechten-van-de-mens~a4245781/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Belasting op vermogen botst met Rechten van de Mens'
http://www.volkskrant.nl/binnenland/-leider-no-surrender-stapt-uit-motorclub~a4246317/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,"u""'Leider No Surrender stapt uit motorclub'"""
http://www.volkskrant.nl/buitenland/paus-wil-jonge-mexicanen-uit-handen-drugshandelaren-houden~a4246305/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Paus wil jonge Mexicanen uit handen drugshandelaren houden'
http://www.volkskrant.nl/magazine/door-outlaw-ben-ik-ontevreden-met-dijkshoorn~a4245922/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Door Outlaw ben ik ontevreden met Dijkshoorn'
http://www.volkskrant.nl/magazine/mag-je-seks-hebben-als-je-ziek-bent~a4245948/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Mag je seks hebben als je ziek bent?'
http://www.volkskrant.nl/binnenland/in-het-onderwijs-gaat-nog-te-veel-talent-verloren~a4246075/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'In het onderwijs gaat nog te veel talent verloren'
http://www.volkskrant.nl/economie/waar-blijft-al-dat-landbouwgif~a4245992/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Waar blijft al dat landbouwgif?'
http://www.volkskrant.nl/muziek/grammy-mooie-kroon-op-het-werk~a4246122/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Grammy mooie kroon op het werk'
http://www.volkskrant.nl/buitenland/turkije-een-veilig-derde-land~a4246055/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Turkije: een veilig derde land?'
http://www.volkskrant.nl/opinie/ja-stem-blokkeert-russische-verdeel-en-heers-reflex~a4245975/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,"u""Ja-stem blokkeert Russische 'verdeel en heers'-reflex"""
http://www.volkskrant.nl/economie/begin-een-bedrijf-eventueel-naast-je-huidige-baan~a4245945/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,"u'Begin een bedrijf, eventueel naast je huidige baan'"
http://www.volkskrant.nl/muziek/verontwaardigd-linksmeisje-en-ironische-pulpkijkster~a4246002/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,"u""Verontwaardigd 'linksmeisje' en ironische pulpkijkster"""
http://www.volkskrant.nl/opinie/man-is-als-ijsbeer-in-krimpend-territorium~a4246015/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Man is als ijsbeer in krimpend territorium'
http://www.volkskrant.nl/binnenland/peter-r-de-vries-ik-kocht-nooit-iets-bij-vend~a4245925/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,"u""Peter R. de Vries: 'Ik kocht nooit iets bij V&D'"""
http://www.volkskrant.nl/binnenland/-de-revolutie-in-nederland-is-al-een-museum-terwijl-zij-nog-gaande-is~a4246039/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'De revolutie in Nederland is al een museum terwijl zij nog gaande is'
http://www.volkskrant.nl/muziek/tracks-van-de-week-7-whitney-moderat-kevin-morby~a4246083/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,"u'Tracks van de week (7): Whitney, Moderat, Kevin Morby'"
http://www.volkskrant.nl/buitenland/de-piano-van-maidan-doet-het-niet-meer~a4246090/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'De piano van Maidan doet het niet meer'
http://www.volkskrant.nl/sport/toptrainer-met-zelfspot-die-van-zich-af-kan-bijten~a4246029/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Toptrainer met zelfspot die van zich af kan bijten'
http://www.volkskrant.nl/televisie/matchfixing-ligt-op-de-loer-in-museumwereld~a4245970/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Matchfixing ligt op de loer in museumwereld'
http://www.volkskrant.nl/opinie/welk-complot-schuilt-achter-giulio-s-dood~a4246106/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,"u""Welk complot schuilt achter Giulio's dood?"""
http://www.volkskrant.nl/opinie/opruimen-van-de-gekke~a4246020/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,u'Opruimen? Van de gekke'
http://www.volkskrant.nl/wetenschap/-gevonden-speerpunten-op-paaseiland-zijn-soort-keukenmesjes~a4246050/,17 Feb 2016,http://www.volkskrant.nl/nieuws/rss.xml,"u""'Gevonden speerpunten op Paaseiland zijn soort keukenmesjes'"""
http://www.volkskrant.nl/wetenschap/vn-50-miljoen-nodig-voor-bestrijding-zikavirus~a4246500/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'VN: 50 miljoen nodig voor bestrijding zikavirus'
http://www.volkskrant.nl/wetenschap/astronomen-zien-voor-het-eerst-dampkring-verre-superaarde~a4246510/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Astronomen zien voor het eerst dampkring verre superaarde'
http://www.volkskrant.nl/buitenland/china-installeert-raketten-op-eiland-dat-taiwan-en-vietnam-ook-claimen~a4246484/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'China installeert raketten op eiland dat Taiwan en Vietnam ook claimen'
http://www.volkskrant.nl/buitenland/turkije-wil-bufferzone-van-tien-kilometer-in-syrie~a4246477/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Turkije wil bufferzone van tien kilometer in Syri\xeb'
http://www.volkskrant.nl/economie/apple-weigert-iphone-schutter-san-bernardino-te-kraken~a4246441/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Apple weigert iPhone schutter San Bernardino te kraken'
http://www.volkskrant.nl/buitenland/positie-premier-jantsenjoek-brokkelt-verder-af~a4246467/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Positie premier Jantsenjoek brokkelt verder af'
http://www.volkskrant.nl/economie/-onvoldoende-concurrentie-zorgverzekeraars~a4246464/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,"u""'Onvoldoende concurrentie zorgverzekeraars'"""
http://www.volkskrant.nl/vonk/geen-pvv-er-maar-wel-expliciet-achtergrond-vermelden~a4246459/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,"u""Geen PVV'er, maar wel expliciet achtergrond vermelden?"""
http://www.volkskrant.nl/sport/lavezzi-verruilt-psg-voor-china~a4246454/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Lavezzi verruilt PSG voor China'
http://www.volkskrant.nl/economie/leegstand-vend-panden-drama-voor-kleinere-steden~a4246375/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,"u""Leegstand V&D-panden 'drama voor kleinere steden'"""
http://www.volkskrant.nl/buitenland/-is-vormt-geen-bedreiging-voor-ons-bestaan~a4245749/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,"u""'IS vormt geen bedreiging voor ons bestaan'"""
http://www.volkskrant.nl/buitenland/berlijn-gaat-leerkrachten-werven-in-nederland~a4246396/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Berlijn gaat leerkrachten werven in Nederland'
http://www.volkskrant.nl/binnenland/tweede-kamer-standaard-in-gemeenschap-van-goederen-trouwen-moet-stoppen~a4246409/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Tweede Kamer: standaard in gemeenschap van goederen trouwen moet stoppen'
http://www.volkskrant.nl/binnenland/cultuurblog-emotioneel-weerzien-eagles-of-death-metal-met-parijs~a4219638/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Cultuurblog - Emotioneel weerzien Eagles of Death Metal met Parijs'
http://www.volkskrant.nl/buitenland/vietnamese-vrouw-ontloopt-doodstraf-door-zichzelf-te-insemineren~a4246381/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Vietnamese vrouw ontloopt doodstraf door zichzelf te insemineren'
http://www.volkskrant.nl/binnenland/eerste-zorgrechtszaak-tegen-gemeente-sinds-transitie-jeugdzorg~a4246347/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Eerste zorgrechtszaak tegen gemeente sinds transitie jeugdzorg'
http://www.volkskrant.nl/binnenland/aantal-nieuwe-asielaanvragen-daalde-opnieuw-in-januari~a4246319/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Aantal nieuwe asielaanvragen daalde opnieuw in januari'
http://www.volkskrant.nl/buitenland/kussende-jongens-emoji-s-verbannen-uit-indonesie~a4245973/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,"u""Kussende jongens-emoji's verbannen uit Indonesi\xeb"""
http://www.volkskrant.nl/binnenland/belasting-op-vermogen-botst-met-rechten-van-de-mens~a4245781/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Belasting op vermogen botst met Rechten van de Mens'
http://www.volkskrant.nl/binnenland/-leider-no-surrender-stapt-uit-motorclub~a4246317/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,"u""'Leider No Surrender stapt uit motorclub'"""
http://www.volkskrant.nl/buitenland/paus-wil-jonge-mexicanen-uit-handen-drugshandelaren-houden~a4246305/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Paus wil jonge Mexicanen uit handen drugshandelaren houden'
http://www.volkskrant.nl/magazine/door-outlaw-ben-ik-ontevreden-met-dijkshoorn~a4245922/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Door Outlaw ben ik ontevreden met Dijkshoorn'
http://www.volkskrant.nl/magazine/mag-je-seks-hebben-als-je-ziek-bent~a4245948/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Mag je seks hebben als je ziek bent?'
http://www.volkskrant.nl/binnenland/in-het-onderwijs-gaat-nog-te-veel-talent-verloren~a4246075/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'In het onderwijs gaat nog te veel talent verloren'
http://www.volkskrant.nl/economie/waar-blijft-al-dat-landbouwgif~a4245992/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Waar blijft al dat landbouwgif?'
http://www.volkskrant.nl/muziek/grammy-mooie-kroon-op-het-werk~a4246122/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Grammy mooie kroon op het werk'
http://www.volkskrant.nl/buitenland/turkije-een-veilig-derde-land~a4246055/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Turkije: een veilig derde land?'
http://www.volkskrant.nl/opinie/ja-stem-blokkeert-russische-verdeel-en-heers-reflex~a4245975/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,"u""Ja-stem blokkeert Russische 'verdeel en heers'-reflex"""
http://www.volkskrant.nl/economie/begin-een-bedrijf-eventueel-naast-je-huidige-baan~a4245945/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,"u'Begin een bedrijf, eventueel naast je huidige baan'"
http://www.volkskrant.nl/muziek/verontwaardigd-linksmeisje-en-ironische-pulpkijkster~a4246002/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,"u""Verontwaardigd 'linksmeisje' en ironische pulpkijkster"""
http://www.volkskrant.nl/opinie/man-is-als-ijsbeer-in-krimpend-territorium~a4246015/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Man is als ijsbeer in krimpend territorium'
http://www.volkskrant.nl/binnenland/peter-r-de-vries-ik-kocht-nooit-iets-bij-vend~a4245925/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,"u""Peter R. de Vries: 'Ik kocht nooit iets bij V&D'"""
http://www.volkskrant.nl/binnenland/-de-revolutie-in-nederland-is-al-een-museum-terwijl-zij-nog-gaande-is~a4246039/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'De revolutie in Nederland is al een museum terwijl zij nog gaande is'
http://www.volkskrant.nl/muziek/tracks-van-de-week-7-whitney-moderat-kevin-morby~a4246083/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,"u'Tracks van de week (7): Whitney, Moderat, Kevin Morby'"
http://www.volkskrant.nl/buitenland/de-piano-van-maidan-doet-het-niet-meer~a4246090/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'De piano van Maidan doet het niet meer'
http://www.volkskrant.nl/sport/toptrainer-met-zelfspot-die-van-zich-af-kan-bijten~a4246029/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Toptrainer met zelfspot die van zich af kan bijten'
http://www.volkskrant.nl/televisie/matchfixing-ligt-op-de-loer-in-museumwereld~a4245970/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Matchfixing ligt op de loer in museumwereld'
http://www.volkskrant.nl/opinie/welk-complot-schuilt-achter-giulio-s-dood~a4246106/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,"u""Welk complot schuilt achter Giulio's dood?"""
http://www.volkskrant.nl/opinie/opruimen-van-de-gekke~a4246020/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,u'Opruimen? Van de gekke'
http://www.volkskrant.nl/wetenschap/-gevonden-speerpunten-op-paaseiland-zijn-soort-keukenmesjes~a4246050/,17 Feb 2016,http://www.volkskrant.nl/nieuws-voorpagina/rss.xml,"u""'Gevonden speerpunten op Paaseiland zijn soort keukenmesjes'"""
http://www.volkskrant.nl/buitenland/china-installeert-raketten-op-eiland-dat-taiwan-en-vietnam-ook-claimen~a4246484/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'China installeert raketten op eiland dat Taiwan en Vietnam ook claimen'
http://www.volkskrant.nl/buitenland/turkije-wil-bufferzone-van-tien-kilometer-in-syrie~a4246477/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Turkije wil bufferzone van tien kilometer in Syri\xeb'
http://www.volkskrant.nl/economie/apple-weigert-iphone-schutter-san-bernardino-te-kraken~a4246441/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Apple weigert iPhone schutter San Bernardino te kraken'
http://www.volkskrant.nl/buitenland/positie-premier-jantsenjoek-brokkelt-verder-af~a4246467/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Positie premier Jantsenjoek brokkelt verder af'
http://www.volkskrant.nl/buitenland/-is-vormt-geen-bedreiging-voor-ons-bestaan~a4245749/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,"u""'IS vormt geen bedreiging voor ons bestaan'"""
http://www.volkskrant.nl/buitenland/berlijn-gaat-leerkrachten-werven-in-nederland~a4246396/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Berlijn gaat leerkrachten werven in Nederland'
http://www.volkskrant.nl/buitenland/vietnamese-vrouw-ontloopt-doodstraf-door-zichzelf-te-insemineren~a4246381/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Vietnamese vrouw ontloopt doodstraf door zichzelf te insemineren'
http://www.volkskrant.nl/buitenland/kussende-jongens-emoji-s-verbannen-uit-indonesie~a4245973/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,"u""Kussende jongens-emoji's verbannen uit Indonesi\xeb"""
http://www.volkskrant.nl/buitenland/paus-wil-jonge-mexicanen-uit-handen-drugshandelaren-houden~a4246305/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Paus wil jonge Mexicanen uit handen drugshandelaren houden'
http://www.volkskrant.nl/opinie/ja-stem-blokkeert-russische-verdeel-en-heers-reflex~a4245975/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,"u""Ja-stem blokkeert Russische 'verdeel en heers'-reflex"""
http://www.volkskrant.nl/buitenland/turkije-een-veilig-derde-land~a4246055/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Turkije: een veilig derde land?'
http://www.volkskrant.nl/buitenland/de-piano-van-maidan-doet-het-niet-meer~a4246090/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'De piano van Maidan doet het niet meer'
http://www.volkskrant.nl/opinie/welk-complot-schuilt-achter-giulio-s-dood~a4246106/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,"u""Welk complot schuilt achter Giulio's dood?"""
http://www.volkskrant.nl/buitenland/dit-keer-wroet-er-iets-onaangenaams-in-oeganda~a4246120/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Dit keer wroet er iets onaangenaams in Oeganda'
http://www.volkskrant.nl/opinie/republikeinse-sabotage-gevaar-voor-grondwet~a4245954/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Republikeinse sabotage gevaar voor grondwet'
http://www.volkskrant.nl/buitenland/blog-usa16-obama-trump-wordt-geen-president~a4219717/,17 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Blog USA16 - Obama: Trump wordt geen president'
http://www.volkskrant.nl/buitenland/hoe-gaat-cameron-zijn-kiezer-overtuigen~a4246101/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Hoe gaat Cameron zijn kiezer overtuigen?'
http://www.volkskrant.nl/buitenland/na-veel-theater-zal-cameron-historische-deal-sluiten~a4246052/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,"u""Na veel theater zal Cameron 'historische deal' sluiten"""
http://www.volkskrant.nl/buitenland/spanjaarden-missen-interview-met-koning-om-lange-tenen-rajoy~a4246095/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Spanjaarden missen interview met koning om lange tenen Rajoy'
http://www.volkskrant.nl/economie/eu-landen-moeten-solidair-zijn-bij-energiecrises~a4246081/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'EU-landen moeten solidair zijn bij energiecrises'
http://www.volkskrant.nl/buitenland/syrische-regering-laat-hulpkonvooien-toe-tot-belegerd-gebied~a4246058/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Syrische regering laat hulpkonvooien toe tot belegerd gebied'
http://www.volkskrant.nl/buitenland/assemblee-akkoord-met-verlenging-noodtoestand-frankrijk~a4246078/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Assembl\xe9e akkoord met verlenging noodtoestand Frankrijk'
http://www.volkskrant.nl/buitenland/in-de-wieg-gelegd-om-de-verenigde-naties-te-leiden~a4246045/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'In de wieg gelegd om de Verenigde Naties te leiden'
http://www.volkskrant.nl/binnenland/nederland-voert-druk-op-marokko-op-straks-geen-nieuwe-uitkeringen-meer~a4246032/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Nederland voert druk op Marokko op: straks geen nieuwe uitkeringen meer'
http://www.volkskrant.nl/buitenland/premier-oekraine-overleeft-tegen-verwachting-in-motie-van-wantrouwen~a4245707/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Premier Oekra\xefne overleeft tegen verwachting in motie van wantrouwen'
http://www.volkskrant.nl/politiek/nederlandse-f16-s-bombarderen-eerste-is-doelen-in-syrie~a4245938/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,"u""Nederlandse F16's bombarderen eerste IS-doelen in Syri\xeb"""
http://www.volkskrant.nl/buitenland/voormalig-vn-chef-boutros-ghali-overleden~a4245903/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Voormalig VN-chef Boutros-Ghali overleden'
http://www.volkskrant.nl/buitenland/diamant-van-meer-dan-400-karaat-opgegraven-in-angola~a4245884/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Diamant van meer dan 400 karaat opgegraven in Angola'
http://www.volkskrant.nl/wetenschap/sporen-van-zika-virus-gevonden-in-brein-misvormde-baby-s~a4245853/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,"u""Sporen van zika-virus gevonden  in brein misvormde baby's"""
http://www.volkskrant.nl/buitenland/-na-vijftig-jaar-gaan-er-weer-amerikaanse-vluchten-naar-cuba~a4245843/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,"u""'Na vijftig jaar gaan er weer Amerikaanse vluchten naar Cuba'"""
http://www.volkskrant.nl/buitenland/treincrash-beieren-veroorzaakt-door-menselijke-fout~a4245819/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Treincrash Beieren veroorzaakt door menselijke fout'
http://www.volkskrant.nl/buitenland/turkije-stuurt-nu-ook-aan-op-grondtroepen-in-syrie~a4245785/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Turkije stuurt nu ook aan op grondtroepen in Syri\xeb'
http://www.volkskrant.nl/buitenland/liveblog-vn-veroordelen-aanvallen-op-burgers-mogelijk-oorlogsmisdaden~a4245659/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,"u""Liveblog - VN veroordelen aanvallen op burgers: 'Mogelijk oorlogsmisdaden'"""
http://www.volkskrant.nl/buitenland/sarkozy-verhoord-over-schaduwboekhouding-campagne-2012~a4245718/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Sarkozy verhoord over schaduwboekhouding campagne 2012'
http://www.volkskrant.nl/buitenland/verdachten-aanslag-bangkok-ontkennen-schuld~a4245715/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Verdachten aanslag Bangkok ontkennen schuld'
http://www.volkskrant.nl/buitenland/zeker-zes-doden-door-ingestorte-flat-na-gasexplosie~a4245576/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Zeker zes doden door ingestorte flat na gasexplosie'
http://www.volkskrant.nl/buitenland/tien-verdachten-opgepakt-bij-huiszoekingen-belgie~a4245664/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Tien verdachten opgepakt bij huiszoekingen Belgi\xeb'
http://www.volkskrant.nl/buitenland/eu-parlement-waarschuwt-voor-overhaaste-toenadering-tot-turkije~a4245317/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'EU-parlement waarschuwt voor overhaaste toenadering tot Turkije'
http://www.volkskrant.nl/buitenland/canada-scherpt-visumregels-aan-voor-europeanen~a4245574/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,u'Canada scherpt visumregels aan voor Europeanen'
http://www.volkskrant.nl/buitenland/-als-georgie-kan-veranderen-dan-kan-oekraine-dat-zeker~a4245312/,16 Feb 2016,http://www.volkskrant.nl/buitenland/rss.xml,"u""'Als Georgi\xeb kan veranderen, dan kan Oekra\xefne dat zeker'"""
http://www.volkskrant.nl/economie/-onvoldoende-concurrentie-zorgverzekeraars~a4246464/,17 Feb 2016,http://www.volkskrant.nl/binnenland/rss.xml,"u""'Onvoldoende concurrentie zorgverzekeraars'"""
